,id,title,release_year
3737,3829,Mad About Mambo,2000
3738,3830,Psycho Beach Party,2000
3739,3831,Saving Grace,2000
3740,3832,"Black Sabbath (Tre volti della paura, I)",1963
3741,3833,"Brain That Wouldn't Die, The",1962
3742,3834,Bronco Billy,1980
3743,3835,"Crush, The",1993
3744,3836,Kelly's Heroes,1970
3745,3837,Phantasm II,1988
3746,3838,Phantasm III: Lord of the Dead,1994
3747,3839,Phantasm IV: Oblivion,1998
3748,3840,Pumpkinhead,1988
3749,3841,Air America,1990
3750,3843,Sleepaway Camp,1983
3751,3844,Steel Magnolias,1989
3752,3845,And God Created Woman (Et Dieu... créa la femme),1956
3753,3846,Easy Money,1983
3754,3847,"Ilsa, She Wolf of the SS",1974
3755,3848,Silent Fall,1994
3756,3849,"Spiral Staircase, The",1946
3757,3850,Whatever Happened to Aunt Alice?,1969
3758,3851,I'm the One That I Want,2000
3759,3852,"Tao of Steve, The",2000
3760,3853,"Tic Code, The",1998
3761,3854,Aimée & Jaguar,1999
3762,3855,"Affair of Love, An (Liaison pornographique, Une)",1999
3763,3856,"Autumn Heart, The",1999
3764,3857,Bless the Child,2000
3765,3858,Cecil B. DeMented,2000
3766,3859,"Eyes of Tammy Faye, The",2000
3767,3860,"Opportunists, The",2000
3768,3861,"Replacements, The",2000
3769,3862,About Adam,2000
3770,3863,"Cell, The",2000
3771,3864,Godzilla 2000 (Gojira ni-sen mireniamu),1999
3772,3865,"Original Kings of Comedy, The",2000
3773,3866,Sunset Strip,2000
3774,3867,All the Rage (It's the Rage),1999
3775,3868,"Naked Gun: From the Files of Police Squad!, The",1988
3776,3869,"Naked Gun 2 1/2: The Smell of Fear, The",1991
3777,3870,Our Town,1940
3778,3871,Shane,1953
3779,3872,"Suddenly, Last Summer",1959
3780,3873,Cat Ballou,1965
3781,3874,"Couch in New York, A",1996
3782,3875,"Devil Rides Out, The",1968
3783,3876,Jerry and Tom,1998
3784,3877,Supergirl,1984
3785,3878,X: The Unknown,1956
3786,3879,"Art of War, The",2000
3787,3880,"Ballad of Ramblin' Jack, The",2000
3788,3881,Phish: Bittersweet Motel,2000
3789,3882,Bring It On,2000
3790,3883,Catfish in Black Bean Sauce,2000
3791,3884,"Crew, The",2000
3792,3885,Love & Sex,2000
3793,3886,Steal This Movie!,2000
3794,3887,Went to Coney Island on a Mission From God... Be Back by Five,1998
3795,3888,Skipped Parts,2000
3796,3889,Highlander: Endgame (Highlander IV),2000
3797,3890,Back Stage,2000
3798,3891,Turn It Up,2000
3799,3892,Anatomy (Anatomie),2000
3800,3893,Nurse Betty,2000
3801,3894,Solas,1999
3802,3895,"Watcher, The",2000
3803,3896,"Way of the Gun, The",2000
3804,3897,Almost Famous,2000
3805,3898,Bait,2000
3806,3899,Circus,2000
3807,3900,Crime and Punishment in Suburbia,2000
3808,3901,Duets,2000
3809,3902,Goya in Bordeaux (Goya en Burdeos),1999
3810,3903,Urbania,2000
3811,3904,Uninvited Guest,1999
3812,3905,"Specials, The",2000
3813,3906,Under Suspicion,2000
3814,3907,"Prince of Central Park, The",1999
3815,3908,Urban Legends: Final Cut,2000
3816,3909,Woman on Top,2000
3817,3910,Dancer in the Dark,2000
3818,3911,Best in Show,2000
3819,3912,Beautiful,2000
3820,3913,Barenaked in America,1999
3821,3914,"Broken Hearts Club, The",2000
3822,3915,Girlfight,2000
3823,3916,Remember the Titans,2000
3824,3917,Hellraiser,1987
3825,3918,Hellbound: Hellraiser II,1988
3826,3919,Hellraiser III: Hell on Earth,1992
3827,3920,"Faraway, So Close (In weiter Ferne, so nah!)",1993
3828,3921,Beach Party,1963
3829,3922,Bikini Beach,1964
3830,3923,Return of the Fly,1959
3831,3924,Pajama Party,1964
3832,3925,Stranger Than Paradise,1984
3833,3926,Voyage to the Bottom of the Sea,1961
3834,3927,Fantastic Voyage,1966
3835,3928,Abbott and Costello Meet Frankenstein,1948
3836,3929,"Bank Dick, The",1940
3837,3930,"Creature from the Black Lagoon, The",1954
3838,3931,"Giant Gila Monster, The",1959
3839,3932,"Invisible Man, The",1933
3840,3933,"Killer Shrews, The",1959
3841,3934,Kronos,1957
3842,3936,Phantom of the Opera,1943
3843,3937,Runaway,1984
3844,3938,"Slumber Party Massacre, The",1982
3845,3939,Slumber Party Massacre II,1987
3846,3940,Slumber Party Massacre III,1990
3847,3941,Sorority House Massacre,1986
3848,3942,Sorority House Massacre II,1990
3849,3943,Bamboozled,2000
3850,3944,Bootmen,2000
3851,3945,Digimon: The Movie,2000
3852,3946,Get Carter,2000
3853,3947,Get Carter,1971
3854,3948,Meet the Parents,2000
3855,3949,Requiem for a Dream,2000
3856,3950,Tigerland,2000
3857,3951,Two Family House,2000
3858,3952,"Contender, The",2000
3859,3953,Dr. T and the Women,2000
3860,3954,Just Looking,1999
3861,3955,"Ladies Man, The",2000
3862,3956,Lost Souls,2000
3863,3957,Billy Jack,1971
3864,3958,Billy Jack Goes to Washington,1977
3865,3959,"Time Machine, The",1960
3866,3960,Haunted,1995
3867,3961,Ghoulies,1985
3868,3962,Ghoulies II,1987
3869,3963,"Unsinkable Molly Brown, The",1964
3870,3964,"Adventures of Ichabod and Mr. Toad, The",1949
3871,3965,"Strange Love of Martha Ivers, The",1946
3872,3966,Detour,1945
3873,3967,Billy Elliot,2000
3874,3968,Bedazzled,2000
3875,3969,Pay It Forward,2000
3876,3970,"Beyond, The (E tu vivrai nel terrore - L'aldilà)",1981
3877,3971,"Private Eyes, The",1981
3878,3972,"Legend of Drunken Master, The (Jui kuen II)",1994
3879,3973,Book of Shadows: Blair Witch 2,2000
3880,3974,"Little Vampire, The",2000
3881,3975,Lucky Numbers,2000
3882,3976,Stardom,2000
3883,3977,Charlie's Angels,2000
3884,3978,"Legend of Bagger Vance, The",2000
3885,3979,Little Nicky,2000
3886,3980,Men of Honor,2000
3887,3981,Red Planet,2000
3888,3982,What's Cooking?,2000
3889,3983,You Can Count on Me,2000
3890,3984,Diamonds Are Forever,1971
3891,3985,"Eagle Has Landed, The",1976
3892,3986,"6th Day, The",2000
3893,3987,Bounce,2000
3894,3988,How the Grinch Stole Christmas (a.k.a. The Grinch),2000
3895,3989,One Day in September,1999
3896,3990,Rugrats in Paris: The Movie,2000
3897,3991,102 Dalmatians,2000
3898,3992,Malèna,2000
3899,3993,Quills,2000
3900,3994,Unbreakable,2000
3901,3995,Boys Life 3,2000
3902,3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long)",2000
3903,3997,Dungeons & Dragons,2000
3904,3998,Proof of Life,2000
3905,3999,Vertical Limit,2000
3906,4000,"Bounty, The",1984
3907,4001,Code of Silence,1985
3908,4002,"Planes, Trains & Automobiles",1987
3909,4003,She's Having a Baby,1988
3910,4004,Secrets of the Heart (Secretos del Corazón),1997
3911,4005,"Living Daylights, The",1987
3912,4006,Transformers: The Movie,1986
3913,4007,Wall Street,1987
3914,4008,Born on the Fourth of July,1989
3915,4009,Talk Radio,1988
3916,4010,Brewster's Millions,1985
3917,4011,Snatch,2000
3918,4012,Punchline,1988
3919,4013,Mr. Accident,2000
3920,4014,Chocolat,2000
3921,4015,"Dude, Where's My Car?",2000
3922,4016,"Emperor's New Groove, The",2000
3923,4017,Pollock,2000
3924,4018,What Women Want,2000
3925,4019,Finding Forrester,2000
3926,4020,"Gift, The",2000
3927,4021,Before Night Falls,2000
3928,4022,Cast Away,2000
3929,4023,"Family Man, The",2000
3930,4024,"House of Mirth, The",2000
3931,4025,Miss Congeniality,2000
3932,4026,Nowhere to Hide (Injeong sajeong bol geot eobtda),1999
3933,4027,"O Brother, Where Art Thou?",2000
3934,4028,Songcatcher,2000
3935,4029,State and Main,2000
3936,4030,Dracula 2000,2000
3937,4031,All the Pretty Horses,2000
3938,4032,"Everlasting Piece, An",2000
3939,4033,Thirteen Days,2000
3940,4034,Traffic,2000
3941,4035,"Claim, The",2000
3942,4036,Shadow of the Vampire,2000
3943,4037,House of Games,1987
3944,4038,Kill Me Again,1989
3945,4039,Annie,1982
3946,4040,Don't Tell Mom the Babysitter's Dead,1991
3947,4041,"Officer and a Gentleman, An",1982
3948,4042,"Alamo, The",1960
3949,4043,At Close Range,1986
3950,4044,Breaker! Breaker!,1977
3951,4045,Breakheart Pass,1975
3952,4046,Friendly Persuasion,1956
3953,4047,Gettysburg,1993
3954,4048,Imaginary Crimes,1994
3955,4049,Rancho Deluxe,1975
3956,4050,"St. Francisville Experiment, The",2000
3957,4051,Horrors of Spider Island (Ein Toter Hing im Netz),1960
3958,4052,Antitrust,2001
3959,4053,Double Take,2001
3960,4054,Save the Last Dance,2001
3961,4055,Panic,2000
3962,4056,"Pledge, The",2001
3963,4057,Kids World,2000
3964,4058,"Personals, The (Zheng hun qi shi)",1998
3965,4059,"Amati Girls, The",2000
3966,4060,Love Field,1992
3967,4061,"Man in the Moon, The",1991
3968,4062,Mystic Pizza,1988
3969,4063,Prelude to a Kiss,1992
3970,4064,Coffy,1973
3971,4065,Foxy Brown,1974
3972,4066,I'm Gonna Git You Sucka,1988
3973,4067,Untamed Heart,1993
3974,4068,Sugar & Spice,2001
3975,4069,"Wedding Planner, The",2001
3976,4070,Amy,1998
3977,4071,Dog Run,1996
3978,4072,Faithless (Trolösa),2000
3979,4073,"Invisible Circus, The",2001
3980,4074,"Legend of Rita, The (Stille nach dem Schuß, Die)",1999
3981,4075,"Monkey's Tale, A (Château des singes, Le)",1999
3982,4076,Two Ninas,1999
3983,4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien)",2000
3984,4078,Amazing Grace and Chuck,1987
3985,4079,Amazon Women on the Moon,1987
3986,4080,Baby Boom,1987
3987,4081,Back to the Beach,1987
3988,4082,Barfly,1987
3989,4083,Best Seller,1987
3990,4084,Beverly Hills Cop II,1987
3991,4085,Beverly Hills Cop,1984
3992,4086,"Big Easy, The",1987
3993,4087,Big Shots,1987
3994,4088,"Big Town, The",1987
3995,4089,Born in East L.A.,1987
3996,4090,"Brave Little Toaster, The",1987
3997,4091,Can't Buy Me Love,1987
3998,4092,Cherry 2000,1987
3999,4093,Cop,1988
4000,4094,Critical Condition,1987
4001,4095,Cry Freedom,1987
4002,4096,"Curse, The (a.k.a. The Farm)",1987
4003,4097,Dead of Winter,1987
4004,4098,"Dead, The",1987
4005,4099,Death Before Dishonor,1987
4006,4100,Disorderlies,1987
4007,4101,Dogs in Space,1987
4008,4102,Eddie Murphy Raw,1987
4009,4103,Empire of the Sun,1987
4010,4104,Ernest Goes to Camp,1987
4011,4105,"Evil Dead, The",1981
4012,4106,Extreme Prejudice,1987
4013,4107,Family Viewing,1987
4014,4108,Five Corners,1987
4015,4109,Flowers in the Attic,1987
4016,4110,"Fourth Protocol, The",1987
4017,4111,Gardens of Stone,1987
4018,4112,Julia and Julia (Giulia e Giulia),1987
4019,4113,"Glass Menagerie, The",1987
4020,4114,"Good Morning, Babylon",1987
4021,4115,Hiding Out,1987
4022,4116,Hollywood Shuffle,1987
4023,4117,Hope and Glory,1987
4024,4118,Hot Pursuit,1987
4025,4119,Housekeeping,1987
4026,4120,Hunk,1987
4027,4121,Innerspace,1987
4028,4122,Ironweed,1987
4029,4123,Ishtar,1987
4030,4124,Jaws: The Revenge,1987
4031,4125,Leonard Part 6,1987
4032,4126,Less Than Zero,1987
4033,4127,"Like Father, Like Son",1987
4034,4128,"Lost Boys, The",1987
4035,4129,Made in Heaven,1987
4036,4130,Maid to Order,1987
4037,4131,Making Mr. Right,1987
4038,4132,Mannequin,1987
4039,4133,Masters of the Universe,1987
4040,4134,Million Dollar Mystery,1987
4041,4135,"Monster Squad, The",1987
4042,4136,"Month in the Country, A",1987
4043,4137,Morgan Stewart's Coming Home,1987
4044,4138,My Demon Lover,1987
4045,4139,No Man's Land,1987
4046,4140,North Shore,1987
4047,4141,Head Over Heels,2001
4048,4142,Left Behind: The Movie,2000
4049,4143,Valentine,2001
4050,4144,In the Mood For Love (Fa yeung nin wa),2000
4051,4145,Fever,1999
4052,4146,"Million Dollar Hotel, The",2001
4053,4147,Nico and Dani (Krámpack),2000
4054,4148,Hannibal,2001
4055,4149,Saving Silverman (Evil Woman),2001
4056,4150,Signs & Wonders,2001
4057,4151,"Taste of Others, The (Le goût des autres)",2000
4058,4152,Vatel,2000
4059,4153,Down to Earth,2001
4060,4154,Recess: School's Out,2001
4061,4155,Sweet November,2001
4062,4156,Company Man,2000
4063,4157,"Price of Milk, The",2000
4064,4158,Monkeybone,2001
4065,4159,3000 Miles to Graceland,2001
4066,4160,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La)",2000
4067,4161,"Mexican, The",2001
4068,4162,See Spot Run,2001
4069,4163,Carman: The Champion,2001
4070,4164,"Caveman's Valentine, The",2001
4071,4165,"Me You Them (Eu, Tu, Eles)",2000
4072,4166,Series 7: The Contenders,2001
4073,4167,15 Minutes,2001
4074,4168,Get Over It,2001
4075,4169,Blow Dry (a.k.a. Never Better),2001
4076,4170,Hit and Runway,1999
4077,4171,Long Night's Journey Into Day,2000
4078,4172,Simon Magus,1999
4079,4173,When Brendan Met Trudy,2000
4080,4174,Avalon,1990
4081,4175,Gray's Anatomy,1996
4082,4176,Madadayo (a.k.a. Not Yet),1993
4083,4177,"Mirror Crack'd, The",1980
4084,4178,Of Mice and Men,1939
4085,4179,Pixote,1981
4086,4180,Reform School Girls,1986
4087,4181,Tapeheads,1988
4088,4182,Tuff Turf,1985
4089,4183,"Unbelievable Truth, The",1989
4090,4184,"Bishop's Wife, The",1947
4091,4185,Elvis: That's the Way It Is,1970
4092,4186,"Fortune Cookie, The",1966
4093,4187,Lilies of the Field,1963
4094,4188,Hans Christian Andersen,1952
4095,4189,"Greatest Story Ever Told, The",1965
4096,4190,Elmer Gantry,1960
4097,4191,Alfie,1966
4098,4192,Demetrius and the Gladiators,1954
4099,4193,"Fantasticks, The",1995
4100,4194,I Know Where I'm Going!,1945
4101,4195,"Abominable Dr. Phibes, The",1971
4102,4196,"Die, Monster, Die!",1965
4103,4197,Real Life,1979
4104,4198,Battle Beyond the Stars,1980
4105,4199,Death Warrant,1990
4106,4200,Double Impact,1991
4107,4201,"End, The",1978
4108,4202,Fuzz,1972
4109,4203,Harley Davidson and the Marlboro Man,1991
4110,4204,Losin' It,1983
4111,4205,Mermaids,1990
4112,4206,"Mighty Quinn, The",1989
4113,4207,Navy Seals,1990
4114,4208,Unmade Beds,1997
4115,4209,Rated X,2000
4116,4210,Manhunter,1986
4117,4211,Reversal of Fortune,1990
4118,4212,Death on the Nile,1978
4119,4213,Deepstar Six,1989
4120,4214,Revenge of the Nerds,1984
4121,4215,Revenge of the Nerds II: Nerds in Paradise,1987
4122,4216,Longtime Companion,1990
4123,4217,4 Little Girls,1997
4124,4218,River's Edge,1986
4125,4219,Girls Just Want to Have Fun,1985
4126,4220,"Longest Yard, The",1974
4127,4221,Necessary Roughness,1991
4128,4222,C.H.U.D.,1984
4129,4223,Enemy at the Gates,2001
4130,4224,Exit Wounds,2001
4131,4225,"Dish, The",2001
4132,4226,Memento,2000
4133,4227,"Brothers, The",2001
4134,4228,Heartbreakers,2001
4135,4229,Say It Isn't So,2001
4136,4230,Too Much Sleep,1997
4137,4231,Someone Like You,2001
4138,4232,Spy Kids,2001
4139,4233,Tomcats,2001
4140,4234,"Tailor of Panama, The",2001
4141,4235,Amores Perros (Love's a Bitch),2000
4142,4236,Keep the River on Your Right: A Modern Cannibal Tale,2000
4143,4237,"Gleaners & I, The (Les glaneurs et la glaneuse)",2000
4144,4238,Along Came a Spider,2001
4145,4239,Blow,2001
4146,4240,Just Visiting,2001
4147,4241,Pokémon 3: The Movie,2001
4148,4242,Beautiful Creatures,2000
4149,4243,Brigham City,2001
4150,4244,"Day I Became a Woman, The (Roozi khe zan shodam)",2000
4151,4245,Shadow Magic,2000
4152,4246,Bridget Jones's Diary,2001
4153,4247,Joe Dirt,2001
4154,4248,Josie and the Pussycats,2001
4155,4249,Kingdom Come,2001
4156,4250,"Body, The",2001
4157,4251,Chopper,2000
4158,4252,"Circle, The (Dayereh)",2000
4159,4253,Lakeboat,2000
4160,4254,Crocodile Dundee in Los Angeles,2001
4161,4255,Freddy Got Fingered,2001
4162,4256,"Center of the World, The",2001
4163,4257,"Girl, The",2000
4164,4258,"Low Down, The",2000
4165,4259,"Luzhin Defence, The",2000
4166,4260,"Visit, The",2000
4167,4261,Lilies,1996
4168,4262,Scarface,1983
4169,4263,Days of Wine and Roses,1962
4170,4265,Driven,2001
4171,4266,"Forsaken, The",2001
4172,4267,One Night at McCool's,2001
4173,4268,Town & Country,2001
4174,4269,Rat,2000
4175,4270,"Mummy Returns, The",2001
4176,4271,Eureka (Yurîka),2000
4177,4272,Tuvalu,1999
4178,4273,Under the Sand,2000
4179,4274,Cleopatra,1963
4180,4275,Krull,1983
4181,4276,Lost in America,1985
4182,4277,"Lost World, The",1925
4183,4278,Triumph of the Will (Triumph des Willens),1934
4184,4279,True Believer,1989
4185,4280,"World According to Garp, The",1982
4186,4281,Candy,1968
4187,4282,Satyricon,1969
4188,4283,Fellini's Roma (Roma),1972
4189,4284,Frankie and Johnny,1966
4190,4285,Frankie and Johnny,1991
4191,4286,"Home of Our Own, A",1993
4192,4287,Paris When It Sizzles,1964
4193,4288,Pola X,1999
4194,4289,"City of Women, The (Città delle donne, La)",1980
4195,4290,For the Boys,1991
4196,4291,Nine to Five (a.k.a. 9 to 5),1980
4197,4292,Norma Rae,1979
4198,4293,Summer Rental,1985
4199,4294,"5,000 Fingers of Dr. T, The",1953
4200,4295,Backtrack (Catchfire),1990
4201,4296,Love Story,1970
4202,4297,Pelle the Conqueror (Pelle erobreren),1987
4203,4298,Rififi (Du rififi chez les hommes),1955
4204,4299,"Knight's Tale, A",2001
4205,4300,Bread and Roses,2000
4206,4301,Calle 54,2000
4207,4302,"King Is Alive, The",2000
4208,4303,Sordid Lives,2000
4209,4304,Startup.com,2001
4210,4305,Angel Eyes,2001
4211,4306,Shrek,2001
4212,4307,"Fast Food, Fast Women",2000
4213,4308,Moulin Rouge,2001
4214,4309,Petits Freres (Petits Frères),1999
4215,4310,Pearl Harbor,2001
4216,4311,Bloody Angels (1732 Høtten: Marerittet har et postnummer),1998
4217,4312,Himalaya (Himalaya - l'enfance d'un chef),1999
4218,4313,"Man Who Cried, The",2000
4219,4314,Our Song,2000
4220,4315,Gabriela,2001
4221,4316,Ice Castles,1978
4222,4317,Love Potion #9,1992
4223,4318,Postcards From the Edge,1990
4224,4319,Apache,1954
4225,4320,"Buffalo Bill and the Indians, or Sitting Bull's History Lesson (a.k.a. Buffalo Bill and the Indians)",1976
4226,4321,City Slickers,1991
4227,4322,Eight Men Out,1988
4228,4323,"Horse Soldiers, The",1959
4229,4324,"Kentuckian, The",1955
4230,4325,"Night, The (Notte, La)",1960
4231,4326,Mississippi Burning,1988
4232,4327,"Magnificent Seven, The",1960
4233,4328,"Return of the Magnificent Seven, The (a.k.a. Return of the Seven)",1966
4234,4329,Rio Bravo,1959
4235,4330,"Scarlet Empress, The",1934
4236,4331,Semi-Tough,1978
4237,4332,Suspect,1987
4238,4333,Throw Momma from the Train,1987
4239,4334,Yi Yi,2000
4240,4335,Midnight Madness,1980
4241,4336,Nightwatch (Nattevagten),1994
4242,4337,"Sand Pebbles, The",1966
4243,4338,Twelve O'Clock High,1949
4244,4339,Von Ryan's Express,1965
4245,4340,"Animal, The",2001
4246,4341,What's the Worst That Could Happen?,2001
4247,4342,Big Eden,2000
4248,4343,Evolution,2001
4249,4344,Swordfish,2001
4250,4345,"Anniversary Party, The",2001
4251,4346,Bride of the Wind,2001
4252,4347,Divided We Fall (Musíme si pomáhat),2000
4253,4348,Whatever Happened to Harold Smith?,1999
4254,4349,Catch-22,1970
4255,4350,Forgotten Silver,1996
4256,4351,Point Break,1991
4257,4352,Shag,1989
4258,4353,Uncommon Valor,1983
4259,4354,Unlawful Entry,1992
4260,4355,Youngblood,1986
4261,4356,Gentlemen Prefer Blondes,1953
4262,4357,How to Marry a Millionaire,1953
4263,4358,Macabre,1958
4264,4359,"Seven Year Itch, The",1955
4265,4360,There's No Business Like Show Business,1954
4266,4361,Tootsie,1982
4267,4362,"Boys Next Door, The",1986
4268,4363,Too Late the Hero,1970
4269,4364,"Trio, The (Trio, Das)",1998
4270,4365,Pavilion of Women,2000
4271,4366,Atlantis: The Lost Empire,2001
4272,4367,Lara Croft: Tomb Raider,2001
4273,4368,Dr. Dolittle 2,2001
4274,4369,"Fast and the Furious, The",2001
4275,4370,A.I. Artificial Intelligence,2001
4276,4371,Baby Boy,2001
4277,4372,Crazy/Beautiful,2001
4278,4373,Pootie Tang,2001
4279,4374,Let It Snow,1999
4280,4375,"Adventures of Felix, The (a.k.a. Funny Felix) (Drôle de Félix)",2000
4281,4376,Down From the Mountain,2000
4282,4377,Russian Doll,2000
4283,4378,Sexy Beast,2000
4284,4379,"South of Heaven, West of Hell",2000
4285,4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der)",2000
4286,4381,"Closet, The (Placard, Le)",2001
4287,4382,Wolves,1999
4288,4383,"Crimson Rivers, The (Rivières pourpres, Les)",2000
4289,4384,Lumumba,2000
4290,4385,Pandaemonium,2000
4291,4386,Cats & Dogs,2001
4292,4387,Kiss of the Dragon,2001
4293,4388,Scary Movie 2,2001
4294,4389,Lost and Delirious,2001
4295,4390,Rape Me (Baise-moi),2000
4296,4391,"Vertical Ray of the Sun, The (Mua he chieu thang dung)",2000
4297,4392,Alice,1990
4298,4393,Another Woman,1988
4299,4394,Beach Blanket Bingo,1965
4300,4395,Big Deal on Madonna Street (I Soliti Ignoti),1958
4301,4396,"Cannonball Run, The",1981
4302,4397,Cannonball Run II,1984
4303,4398,Speed Zone! (a.k.a. Cannonball Run III),1989
4304,4399,"Diary of a Chambermaid (Journal d'une femme de chambre, Le)",1964
4305,4400,Donovan's Brain,1953
4306,4401,Donovan's Reef,1963
4307,4402,Dr. Goldfoot and the Bikini Machine,1965
4308,4403,"Fall of the House of Usher, The (House of Usher)",1960
4309,4404,Faust,1926
4310,4405,"Last Laugh, The (Letzte Mann, Der)",1924
